;Referencia;Comunidad;Provincia;Municipio;Frequencias;Tipo;codigopostalid;lat;lon
38260985;PMPM-1000125;ILLES BALEARS;ILLES BALEARS;FERRERIES;7456.0;MHz;240;-2712437310.0;42939811580.0
38275650;PMPM-1000125;ILLES BALEARS;ILLES BALEARS;FERRERIES;14739.0;MHz;240;-2712437310.0;42939811580.0
38290315;PMPM-1000125;ILLES BALEARS;ILLES BALEARS;MAO-MAHON;7456.0;MHz;240;-2712437310.0;42939811580.0
38304980;PMPM-1000125;ILLES BALEARS;ILLES BALEARS;MAO-MAHON;14739.0;MHz;240;-2712437310.0;42939811580.0
38319645;PMPM-1000125;ILLES BALEARS;ILLES BALEARS;MAO-MAHON;22071.0;MHz;240;-2712437310.0;42939811580.0
38334310;PMPM-1000125;ILLES BALEARS;ILLES BALEARS;MAO-MAHON;22078.0;MHz;240;-2712437310.0;42939811580.0
38348975;PMPM-1000125;ILLES BALEARS;ILLES BALEARS;MAO-MAHON;22526.0;MHz;240;-2712437310.0;42939811580.0
38363640;PMPM-1000125;ILLES BALEARS;ILLES BALEARS;MAO-MAHON;23086.0;MHz;240;-2712437310.0;42939811580.0
38378305;PMPM-1000125;ILLES BALEARS;ILLES BALEARS;MERCADAL (ES);7610.0;MHz;240;-2712437310.0;42939811580.0
38392970;PMPM-1000125;ILLES BALEARS;ILLES BALEARS;MERCADAL (ES);15159.0;MHz;240;-2712437310.0;42939811580.0
38407635;PMPM-1000125;ILLES BALEARS;ILLES BALEARS;MERCADAL (ES);22071.0;MHz;240;-2712437310.0;42939811580.0
38422300;PMPM-1000125;ILLES BALEARS;ILLES BALEARS;MERCADAL (ES);23079.0;MHz;240;-2712437310.0;42939811580.0
38436965;PMPM-1000125;ILLES BALEARS;ILLES BALEARS;SANT LLUIS;15159.0;MHz;240;-2712437310.0;42939811580.0
38451630;PMPM-1000125;ILLES BALEARS;ILLES BALEARS;SANT LLUIS;22071.0;MHz;240;-2712437310.0;42939811580.0
38466295;PMPM-1000125;ILLES BALEARS;ILLES BALEARS;SANT LLUIS;23079.0;MHz;240;-2712437310.0;42939811580.0
38480960;PMPM-1100078;ILLES BALEARS;ILLES BALEARS;BUNYOLA;18.03;GHz;240;-2712437310.0;42939811580.0
38495625;PMPM-1100078;ILLES BALEARS;ILLES BALEARS;BUNYOLA;18.47;GHz;240;-2712437310.0;42939811580.0
38510290;PMPM-1100078;ILLES BALEARS;ILLES BALEARS;BUNYOLA;18.525;GHz;240;-2712437310.0;42939811580.0
38524955;PMPM-1100078;ILLES BALEARS;ILLES BALEARS;PALMA;19.04;GHz;240;-2712437310.0;42939811580.0
38539620;PMPM-1100078;ILLES BALEARS;ILLES BALEARS;PALMA;19.48;GHz;240;-2712437310.0;42939811580.0
38554285;PMPM-1100078;ILLES BALEARS;ILLES BALEARS;PALMA;19.535;GHz;240;-2712437310.0;42939811580.0
38568950;PMPM-1100079;ILLES BALEARS;ILLES BALEARS;BUNYOLA;5945.2;MHz;240;-2712437310.0;42939811580.0
38583615;PMPM-1100079;ILLES BALEARS;ILLES BALEARS;BUNYOLA;5974.85;MHz;240;-2712437310.0;42939811580.0
38598280;PMPM-1100079;ILLES BALEARS;ILLES BALEARS;BUNYOLA;6004.5;MHz;240;-2712437310.0;42939811580.0
38612945;PMPM-1100079;ILLES BALEARS;ILLES BALEARS;CALVIA;6197.24;MHz;240;-2712437310.0;42939811580.0
38627610;PMPM-1100079;ILLES BALEARS;ILLES BALEARS;CALVIA;6226.89;MHz;240;-2712437310.0;42939811580.0
38642275;PMPM-1100079;ILLES BALEARS;ILLES BALEARS;CALVIA;6256.54;MHz;240;-2712437310.0;42939811580.0
38656940;PMPM-1100093;ILLES BALEARS;ILLES BALEARS;BUNYOLA;14.907;GHz;240;-2712437310.0;42939811580.0
38671605;PMPM-1100093;ILLES BALEARS;ILLES BALEARS;BUNYOLA;14.914;GHz;240;-2712437310.0;42939811580.0
38686270;PMPM-1100093;ILLES BALEARS;ILLES BALEARS;PALMA;15.327;GHz;240;-2712437310.0;42939811580.0
38700935;PMPM-1100093;ILLES BALEARS;ILLES BALEARS;PALMA;15.334;GHz;240;-2712437310.0;42939811580.0
38715600;PMPM-1200394;ILLES BALEARS;ILLES BALEARS;FELANITX;18.985;GHz;240;-2712437310.0;42939811580.0
38730265;PMPM-1200394;ILLES BALEARS;ILLES BALEARS;FELANITX;19.095;GHz;240;-2712437310.0;42939811580.0
38744932;PMPM-1200394;ILLES BALEARS;ILLES BALEARS;MANACOR;17.975;GHz;1450;-3000073260.0;43054277760.0
38759597;PMPM-1200394;ILLES BALEARS;ILLES BALEARS;MANACOR;18.085;GHz;1450;-3000073260.0;43054277760.0
38774260;PMPM-1200650;ILLES BALEARS;ILLES BALEARS;BUNYOLA;6875.0;MHz;240;-2712437310.0;42939811580.0
38788925;PMPM-1200650;ILLES BALEARS;ILLES BALEARS;BUNYOLA;6935.0;MHz;240;-2712437310.0;42939811580.0
38803590;PMPM-1200650;ILLES BALEARS;ILLES BALEARS;BUNYOLA;6995.0;MHz;240;-2712437310.0;42939811580.0
38818255;PMPM-1200650;ILLES BALEARS;ILLES BALEARS;BUNYOLA;7055.0;MHz;240;-2712437310.0;42939811580.0
38832920;PMPM-1200650;ILLES BALEARS;ILLES BALEARS;FELANITX;6535.0;MHz;240;-2712437310.0;42939811580.0
38847585;PMPM-1200650;ILLES BALEARS;ILLES BALEARS;FELANITX;6595.0;MHz;240;-2712437310.0;42939811580.0
38862250;PMPM-1200650;ILLES BALEARS;ILLES BALEARS;FELANITX;6655.0;MHz;240;-2712437310.0;42939811580.0
38876915;PMPM-1200650;ILLES BALEARS;ILLES BALEARS;FELANITX;6715.0;MHz;240;-2712437310.0;42939811580.0
38891580;PMPM-1200872;ILLES BALEARS;ILLES BALEARS;ALCUDIA;19.26;GHz;240;-2712437310.0;42939811580.0
38906245;PMPM-1200872;ILLES BALEARS;ILLES BALEARS;ALGAIDA;12.933;GHz;240;-2712437310.0;42939811580.0
38920910;PMPM-1200872;ILLES BALEARS;ILLES BALEARS;ALGAIDA;18.36;GHz;240;-2712437310.0;42939811580.0
38935575;PMPM-1200872;ILLES BALEARS;ILLES BALEARS;CALVIA;18.36;GHz;240;-2712437310.0;42939811580.0
38950240;PMPM-1200872;ILLES BALEARS;ILLES BALEARS;FELANITX;13.199;GHz;240;-2712437310.0;42939811580.0
38964905;PMPM-1200872;ILLES BALEARS;ILLES BALEARS;MAO-MAHON;19.425;GHz;240;-2712437310.0;42939811580.0
38979570;PMPM-1200872;ILLES BALEARS;ILLES BALEARS;MERCADAL (ES);18.415;GHz;240;-2712437310.0;42939811580.0
38994237;PMPM-1200872;ILLES BALEARS;ILLES BALEARS;MURO;18.25;GHz;1450;-3000073260.0;43054277760.0
39008900;PMPM-1200872;ILLES BALEARS;ILLES BALEARS;PALMA DE MALLORCA;19.37;GHz;240;-2712437310.0;42939811580.0
39023565;PMPM-1201001;ILLES BALEARS;ILLES BALEARS;ALCUDIA;19.6555;GHz;240;-2712437310.0;42939811580.0
39038230;PMPM-1201001;ILLES BALEARS;ILLES BALEARS;BUNYOLA;18.6455;GHz;240;-2712437310.0;42939811580.0
39052895;PMPM-1201001;ILLES BALEARS;ILLES BALEARS;BUNYOLA;18.6595;GHz;240;-2712437310.0;42939811580.0
39067560;PMPM-1201001;ILLES BALEARS;ILLES BALEARS;CALVIA;18.6455;GHz;240;-2712437310.0;42939811580.0
39082225;PMPM-1201001;ILLES BALEARS;ILLES BALEARS;PALMA DE MALLORCA;18.6455;GHz;240;-2712437310.0;42939811580.0
39096890;PMPM-1201001;ILLES BALEARS;ILLES BALEARS;PALMA DE MALLORCA;19.6555;GHz;240;-2712437310.0;42939811580.0
39111555;PMPM-1201001;ILLES BALEARS;ILLES BALEARS;PALMA DE MALLORCA;19.6695;GHz;240;-2712437310.0;42939811580.0
39126220;PMPM-1201001;ILLES BALEARS;ILLES BALEARS;POLLENÇA;18.6455;GHz;240;-2712437310.0;42939811580.0
39140885;PMPM-1201001;ILLES BALEARS;ILLES BALEARS;SANT ANTONI DE PORTMANY;19.6555;GHz;240;-2712437310.0;42939811580.0
39155550;PMPM-1201001;ILLES BALEARS;ILLES BALEARS;SANT JOAN DE LABRITJA;18.6455;GHz;240;-2712437310.0;42939811580.0
39170215;PMPM-1201001;ILLES BALEARS;ILLES BALEARS;SANTA MARIA DEL CAMI;19.6555;GHz;240;-2712437310.0;42939811580.0
39184880;PMPM-1300002;ILLES BALEARS;ILLES BALEARS;MAO-MAHON;14.515;GHz;240;-2712437310.0;42939811580.0
39199545;PMPM-1300002;ILLES BALEARS;ILLES BALEARS;MAO-MAHON;14.543;GHz;240;-2712437310.0;42939811580.0
39214210;PMPM-1300002;ILLES BALEARS;ILLES BALEARS;MERCADAL (ES);14.935;GHz;240;-2712437310.0;42939811580.0
39228875;PMPM-1300002;ILLES BALEARS;ILLES BALEARS;MERCADAL (ES);14.963;GHz;240;-2712437310.0;42939811580.0
39243540;PMPM-1300003;ILLES BALEARS;ILLES BALEARS;CIUTADELLA DE MENORCA;14.907;GHz;240;-2712437310.0;42939811580.0
39258205;PMPM-1300003;ILLES BALEARS;ILLES BALEARS;CIUTADELLA DE MENORCA;14.914;GHz;240;-2712437310.0;42939811580.0
39272870;PMPM-1300003;ILLES BALEARS;ILLES BALEARS;MERCADAL (ES);15.327;GHz;240;-2712437310.0;42939811580.0
39287535;PMPM-1300003;ILLES BALEARS;ILLES BALEARS;MERCADAL (ES);15.334;GHz;240;-2712437310.0;42939811580.0
39302200;PMPM-1300014;ILLES BALEARS;ILLES BALEARS;BUNYOLA;12.933;GHz;240;-2712437310.0;42939811580.0
39316865;PMPM-1300014;ILLES BALEARS;ILLES BALEARS;BUNYOLA;12.961;GHz;240;-2712437310.0;42939811580.0
39331530;PMPM-1300014;ILLES BALEARS;ILLES BALEARS;MARRATXI;13.199;GHz;240;-2712437310.0;42939811580.0
39346195;PMPM-1300014;ILLES BALEARS;ILLES BALEARS;MARRATXI;13.227;GHz;240;-2712437310.0;42939811580.0
39360860;PMPM-1300015;ILLES BALEARS;ILLES BALEARS;ALCUDIA;6800.0;MHz;240;-2712437310.0;42939811580.0
39375525;PMPM-1300015;ILLES BALEARS;ILLES BALEARS;FELANITX;6460.0;MHz;240;-2712437310.0;42939811580.0
39390190;PMPM-1300065;ILLES BALEARS;ILLES BALEARS;FERRERIES;23.17;GHz;240;-2712437310.0;42939811580.0
39404855;PMPM-1300065;ILLES BALEARS;ILLES BALEARS;MAO-MAHON;13.199;GHz;240;-2712437310.0;42939811580.0
39419520;PMPM-1300065;ILLES BALEARS;ILLES BALEARS;MAO-MAHON;22.162;GHz;240;-2712437310.0;42939811580.0
39434185;PMPM-1300065;ILLES BALEARS;ILLES BALEARS;MAO-MAHON;23.17;GHz;240;-2712437310.0;42939811580.0
39448850;PMPM-1300065;ILLES BALEARS;ILLES BALEARS;MERCADAL (ES);12.933;GHz;240;-2712437310.0;42939811580.0
39463515;PMPM-1300065;ILLES BALEARS;ILLES BALEARS;MERCADAL (ES);22.162;GHz;240;-2712437310.0;42939811580.0
39478180;PMPM-1300080;ILLES BALEARS;ILLES BALEARS;BUNYOLA;18030.0;MHz;240;-2712437310.0;42939811580.0
39492853;PMPM-1300080;ILLES BALEARS;ILLES BALEARS;INCA;19040.0;MHz;1474;-3127917180.0;43120843580.0
39507510;PMPM-1300084;ILLES BALEARS;ILLES BALEARS;BUNYOLA;6078.625;MHz;240;-2712437310.0;42939811580.0
39522175;PMPM-1300084;ILLES BALEARS;ILLES BALEARS;BUNYOLA;6137.925;MHz;240;-2712437310.0;42939811580.0
39536840;PMPM-1300084;ILLES BALEARS;ILLES BALEARS;PALMA DE MALLORCA;6330.665;MHz;240;-2712437310.0;42939811580.0
39551505;PMPM-1300084;ILLES BALEARS;ILLES BALEARS;PALMA DE MALLORCA;6389.965;MHz;240;-2712437310.0;42939811580.0
39566170;PMPM-1300126;ILLES BALEARS;ILLES BALEARS;ALCUDIA;12.765;GHz;240;-2712437310.0;42939811580.0
39580835;PMPM-1300126;ILLES BALEARS;ILLES BALEARS;ALCUDIA;12.793;GHz;240;-2712437310.0;42939811580.0
39595508;PMPM-1300126;ILLES BALEARS;ILLES BALEARS;SINEU;13.031;GHz;1474;-3127917180.0;43120843580.0
39610173;PMPM-1300126;ILLES BALEARS;ILLES BALEARS;SINEU;13.059;GHz;1474;-3127917180.0;43120843580.0
39624830;PMPM-1300127;ILLES BALEARS;ILLES BALEARS;ALCUDIA;14.991;GHz;240;-2712437310.0;42939811580.0
39639495;PMPM-1300127;ILLES BALEARS;ILLES BALEARS;ALCUDIA;15.019;GHz;240;-2712437310.0;42939811580.0
39654160;PMPM-1300127;ILLES BALEARS;ILLES BALEARS;ALCUDIA;15.327;GHz;240;-2712437310.0;42939811580.0
39668825;PMPM-1300127;ILLES BALEARS;ILLES BALEARS;ALCUDIA;15.334;GHz;240;-2712437310.0;42939811580.0
39683490;PMPM-1300127;ILLES BALEARS;ILLES BALEARS;ARTA;14.571;GHz;240;-2712437310.0;42939811580.0
39698155;PMPM-1300127;ILLES BALEARS;ILLES BALEARS;ARTA;14.599;GHz;240;-2712437310.0;42939811580.0
39712820;PMPM-1300127;ILLES BALEARS;ILLES BALEARS;ARTA;14.907;GHz;240;-2712437310.0;42939811580.0
39727485;PMPM-1300127;ILLES BALEARS;ILLES BALEARS;ARTA;14.914;GHz;240;-2712437310.0;42939811580.0
39742158;PMPM-1300146;ILLES BALEARS;ILLES BALEARS;EIVISSA;18820.0;MHz;1474;-3127917180.0;43120843580.0
39756815;PMPM-1300146;ILLES BALEARS;ILLES BALEARS;SANT JOAN DE LABRITJA;18985.0;MHz;240;-2712437310.0;42939811580.0
39771480;PMPM-1300146;ILLES BALEARS;ILLES BALEARS;SANT JOSEP DE SA TALAIA;19370.0;MHz;240;-2712437310.0;42939811580.0
39786145;PMPM-1300146;ILLES BALEARS;ILLES BALEARS;SANTA EULARIA DES RIU;17810.0;MHz;240;-2712437310.0;42939811580.0
39800810;PMPM-1300146;ILLES BALEARS;ILLES BALEARS;SANTA EULARIA DES RIU;17975.0;MHz;240;-2712437310.0;42939811580.0
39815475;PMPM-1300146;ILLES BALEARS;ILLES BALEARS;SANTA EULARIA DES RIU;18360.0;MHz;240;-2712437310.0;42939811580.0
39830148;PMPM-1300185;ILLES BALEARS;ILLES BALEARS;EIVISSA;18.875;GHz;1474;-3127917180.0;43120843580.0
39844805;PMPM-1300185;ILLES BALEARS;ILLES BALEARS;SANT JOSEP DE SA TALAIA;18.875;GHz;240;-2712437310.0;42939811580.0
39859470;PMPM-1300185;ILLES BALEARS;ILLES BALEARS;SANTA EULARIA DES RIU;17.865;GHz;240;-2712437310.0;42939811580.0
39874137;BIZZ-0500014;LA RIOJA;RIOJA (LA);FUENMAYOR;14599.0;MHz;1450;-3000073260.0;43054277760.0
39888800;DGZZ-8962101;LA RIOJA;RIOJA (LA);CASTROVIEJO;6004.5;MHz;240;-2712437310.0;42939811580.0
39903465;DGZZ-9200205;LA RIOJA;RIOJA (LA);CASTROVIEJO;5945.2;MHz;240;-2712437310.0;42939811580.0
39918130;LOLO-0700123;LA RIOJA;RIOJA (LA);ARNEDILLO;14508.0;MHz;240;-2712437310.0;42939811580.0
39932795;LOLO-0700123;LA RIOJA;RIOJA (LA);ARNEDO;12765.0;MHz;240;-2712437310.0;42939811580.0
39947460;LOLO-0700123;LA RIOJA;RIOJA (LA);ARNEDO;14928.0;MHz;240;-2712437310.0;42939811580.0
39962125;LOLO-0700123;LA RIOJA;RIOJA (LA);AUTOL;13031.0;MHz;240;-2712437310.0;42939811580.0
39976790;LOLO-0700123;LA RIOJA;RIOJA (LA);AUTOL;14515.0;MHz;240;-2712437310.0;42939811580.0
39991455;LOLO-0700123;LA RIOJA;RIOJA (LA);CASTROVIEJO;14935.0;MHz;240;-2712437310.0;42939811580.0
40006120;LOLO-0700123;LA RIOJA;RIOJA (LA);CERVERA DEL RIO ALHAMA;14935.0;MHz;240;-2712437310.0;42939811580.0
40020785;LOLO-0700123;LA RIOJA;RIOJA (LA);CIDAMON;14522.0;MHz;240;-2712437310.0;42939811580.0
40035450;LOLO-0700123;LA RIOJA;RIOJA (LA);HORMILLEJA;14515.0;MHz;240;-2712437310.0;42939811580.0
40050115;LOLO-0700123;LA RIOJA;RIOJA (LA);LAGUNA DE CAMEROS;14935.0;MHz;240;-2712437310.0;42939811580.0
40064780;LOLO-0700123;LA RIOJA;RIOJA (LA);VENTROSA;14529.0;MHz;240;-2712437310.0;42939811580.0
40079445;LOLO-0700123;LA RIOJA;RIOJA (LA);VIGUERA;14508.0;MHz;240;-2712437310.0;42939811580.0
40094110;LOLO-0700123;LA RIOJA;RIOJA (LA);VIGUERA;14515.0;MHz;240;-2712437310.0;42939811580.0
40108775;LOLO-0700123;LA RIOJA;RIOJA (LA);VILLOSLADA DE CAMEROS;14928.0;MHz;240;-2712437310.0;42939811580.0
40123440;LOLO-0800044;LA RIOJA;RIOJA (LA);ALFARO;18.82;GHz;240;-2712437310.0;42939811580.0
40138105;LOLO-0800044;LA RIOJA;RIOJA (LA);ARNEDO;17.81;GHz;240;-2712437310.0;42939811580.0
40152770;LOLO-0800156;LA RIOJA;RIOJA (LA);ABALOS;5974.85;MHz;240;-2712437310.0;42939811580.0
40167435;LOLO-0800156;LA RIOJA;RIOJA (LA);AUTOL;6226.89;MHz;240;-2712437310.0;42939811580.0
40182100;LOLO-0800156;LA RIOJA;RIOJA (LA);AUTOL;6286.19;MHz;240;-2712437310.0;42939811580.0
40196765;LOLO-0800156;LA RIOJA;RIOJA (LA);AUTOL;6345.49;MHz;240;-2712437310.0;42939811580.0
40211430;LOLO-0800156;LA RIOJA;RIOJA (LA);AUTOL;6375.14;MHz;240;-2712437310.0;42939811580.0
40226095;LOLO-0800156;LA RIOJA;RIOJA (LA);AUTOL;6404.79;MHz;240;-2712437310.0;42939811580.0
40240760;LOLO-0800156;LA RIOJA;RIOJA (LA);EZCARAY;6226.89;MHz;240;-2712437310.0;42939811580.0
40255425;LOLO-0800156;LA RIOJA;RIOJA (LA);SANTA COLOMA;5974.85;MHz;240;-2712437310.0;42939811580.0
40270090;LOLO-0800156;LA RIOJA;RIOJA (LA);SANTA COLOMA;6034.15;MHz;240;-2712437310.0;42939811580.0
40284755;LOLO-0800156;LA RIOJA;RIOJA (LA);SANTA COLOMA;6093.45;MHz;240;-2712437310.0;42939811580.0
40299420;LOLO-0800156;LA RIOJA;RIOJA (LA);SANTA COLOMA;6123.1;MHz;240;-2712437310.0;42939811580.0
40314085;LOLO-0800156;LA RIOJA;RIOJA (LA);SANTA COLOMA;6152.75;MHz;240;-2712437310.0;42939811580.0
40328750;LOLO-1000038;LA RIOJA;RIOJA (LA);SANTA COLOMA;1447.5;MHz;240;-2712437310.0;42939811580.0
40343415;LOLO-1100209;LA RIOJA;RIOJA (LA);EZCARAY;22.19;GHz;240;-2712437310.0;42939811580.0
40358080;LOLO-1100209;LA RIOJA;RIOJA (LA);EZCARAY;23.198;GHz;240;-2712437310.0;42939811580.0
40372745;LOLO-1200022;LA RIOJA;RIOJA (LA);CASTROVIEJO;6815.0;MHz;240;-2712437310.0;42939811580.0
40387410;LOLO-1200022;LA RIOJA;RIOJA (LA);CASTROVIEJO;6935.0;MHz;240;-2712437310.0;42939811580.0
40402075;LOLO-1200022;LA RIOJA;RIOJA (LA);CASTROVIEJO;6995.0;MHz;240;-2712437310.0;42939811580.0
40416740;LOLO-1200022;LA RIOJA;RIOJA (LA);CASTROVIEJO;7085.0;MHz;240;-2712437310.0;42939811580.0
40431405;LOLO-1200022;LA RIOJA;RIOJA (LA);LOGROÑO;6475.0;MHz;240;-2712437310.0;42939811580.0
40446070;LOLO-1200022;LA RIOJA;RIOJA (LA);LOGROÑO;6595.0;MHz;240;-2712437310.0;42939811580.0
40460735;LOLO-1200022;LA RIOJA;RIOJA (LA);LOGROÑO;6655.0;MHz;240;-2712437310.0;42939811580.0
40475400;LOLO-1200022;LA RIOJA;RIOJA (LA);LOGROÑO;6745.0;MHz;240;-2712437310.0;42939811580.0
40490065;LOLO-1200473;LA RIOJA;RIOJA (LA);LOGROÑO;28192.5;MHz;240;-2712437310.0;42939811580.0
40504730;LOLO-1200473;LA RIOJA;RIOJA (LA);LOGROÑO;29200.5;MHz;240;-2712437310.0;42939811580.0
40519395;LOLO-1200510;LA RIOJA;RIOJA (LA);ALFARO;18.6455;GHz;240;-2712437310.0;42939811580.0
40534060;LOLO-1200510;LA RIOJA;RIOJA (LA);ALFARO;19.5625;GHz;240;-2712437310.0;42939811580.0
40548725;LOLO-1200510;LA RIOJA;RIOJA (LA);ALFARO;19.6555;GHz;240;-2712437310.0;42939811580.0
40563390;LOLO-1200510;LA RIOJA;RIOJA (LA);ALFARO;19.6765;GHz;240;-2712437310.0;42939811580.0
40578055;LOLO-1200510;LA RIOJA;RIOJA (LA);ARNEDO;18.5525;GHz;240;-2712437310.0;42939811580.0
40592720;LOLO-1200510;LA RIOJA;RIOJA (LA);CALAHORRA;18.6665;GHz;240;-2712437310.0;42939811580.0
40607385;LOLO-1200510;LA RIOJA;RIOJA (LA);CASTROVIEJO;18.59375;GHz;240;-2712437310.0;42939811580.0
40622050;LOLO-1200510;LA RIOJA;RIOJA (LA);VIGUERA;19.60375;GHz;240;-2712437310.0;42939811580.0
40636715;LOLO-1300026;LA RIOJA;RIOJA (LA);LOGROÑO;18902.5;MHz;240;-2712437310.0;42939811580.0
40651390;LOLO-1300026;LA RIOJA;RIOJA (LA);OCON;17892.5;MHz;1211;-2871834750.0;42723261990.0
40666045;LOLO-1300058;LA RIOJA;RIOJA (LA);ALFARO;12.933;GHz;240;-2712437310.0;42939811580.0
40680710;LOLO-1300058;LA RIOJA;RIOJA (LA);ALFARO;12.961;GHz;240;-2712437310.0;42939811580.0
40695375;LOLO-1300058;LA RIOJA;RIOJA (LA);ALFARO;13.199;GHz;240;-2712437310.0;42939811580.0
40710040;LOLO-1300058;LA RIOJA;RIOJA (LA);ALFARO;13.227;GHz;240;-2712437310.0;42939811580.0
40724705;LOLO-1300063;LA RIOJA;RIOJA (LA);LOGROÑO;37086.0;MHz;240;-2712437310.0;42939811580.0
40739370;LOLO-1300063;LA RIOJA;RIOJA (LA);LOGROÑO;37422.0;MHz;240;-2712437310.0;42939811580.0
40754035;LOLO-1300063;LA RIOJA;RIOJA (LA);LOGROÑO;38094.0;MHz;240;-2712437310.0;42939811580.0
40768700;LOLO-1300063;LA RIOJA;RIOJA (LA);LOGROÑO;38150.0;MHz;240;-2712437310.0;42939811580.0
40783365;LOLO-1300063;LA RIOJA;RIOJA (LA);LOGROÑO;38346.0;MHz;240;-2712437310.0;42939811580.0
40798030;LOLO-1300063;LA RIOJA;RIOJA (LA);LOGROÑO;38682.0;MHz;240;-2712437310.0;42939811580.0
40812695;LOLO-1300063;LA RIOJA;RIOJA (LA);LOGROÑO;39354.0;MHz;240;-2712437310.0;42939811580.0
40827360;LOLO-1300063;LA RIOJA;RIOJA (LA);LOGROÑO;39410.0;MHz;240;-2712437310.0;42939811580.0
40842025;LOLO-1300063;LA RIOJA;RIOJA (LA);TORRECILLA EN CAMEROS;38039.75;MHz;240;-2712437310.0;42939811580.0
40856690;LOLO-1300063;LA RIOJA;RIOJA (LA);TORRECILLA EN CAMEROS;39299.75;MHz;240;-2712437310.0;42939811580.0
40871355;LOLO-1500024;LA RIOJA;RIOJA (LA);CASTROVIEJO;15.334;GHz;240;-2712437310.0;42939811580.0
40886020;LOLO-1500024;LA RIOJA;RIOJA (LA);CENICERO;14.914;GHz;240;-2712437310.0;42939811580.0
40900685;LOLO-1500077;LA RIOJA;RIOJA (LA);LOGROÑO;37.128;GHz;240;-2712437310.0;42939811580.0
40915350;LOLO-1500077;LA RIOJA;RIOJA (LA);LOGROÑO;38.388;GHz;240;-2712437310.0;42939811580.0
40930015;LOLO-1600003;LA RIOJA;RIOJA (LA);ABALOS;14956.0;MHz;240;-2712437310.0;42939811580.0
40944680;LOLO-1600003;LA RIOJA;RIOJA (LA);AGONCILLO;14536.0;MHz;240;-2712437310.0;42939811580.0
40959345;LOLO-1600098;LA RIOJA;RIOJA (LA);ARNEDO;17810.0;MHz;240;-2712437310.0;42939811580.0
40974010;LOLO-1600098;LA RIOJA;RIOJA (LA);ARNEDO;17920.0;MHz;240;-2712437310.0;42939811580.0
40988675;LOLO-1600098;LA RIOJA;RIOJA (LA);ARNEDO;18085.0;MHz;240;-2712437310.0;42939811580.0
41003340;LOLO-1600098;LA RIOJA;RIOJA (LA);AUTOL;18820.0;MHz;240;-2712437310.0;42939811580.0
41018005;LOLO-1600098;LA RIOJA;RIOJA (LA);AUTOL;18930.0;MHz;240;-2712437310.0;42939811580.0
41032670;LOLO-1600098;LA RIOJA;RIOJA (LA);QUEL;19095.0;MHz;240;-2712437310.0;42939811580.0
41047335;LOLO-1600126;LA RIOJA;RIOJA (LA);CASTROVIEJO;15330.5;MHz;240;-2712437310.0;42939811580.0
41062002;LOLO-1600126;LA RIOJA;RIOJA (LA);TIRGO;14910.5;MHz;1450;-3000073260.0;43054277760.0
41076665;LOLO-1700105;LA RIOJA;RIOJA (LA);CASTROVIEJO;14963.0;MHz;240;-2712437310.0;42939811580.0
41091330;LOLO-1700105;LA RIOJA;RIOJA (LA);LOGROÑO;14543.0;MHz;240;-2712437310.0;42939811580.0
41105995;BIBI-0700268;PAÍS VASCO;ARABA/ÁLAVA;AMURRIO;22074.5;MHz;240;-2712437310.0;42939811580.0
41120660;BIBI-0700268;PAÍS VASCO;BIZKAIA;ABADIÑO;12765.0;MHz;240;-2712437310.0;42939811580.0
41135325;BIBI-0700268;PAÍS VASCO;BIZKAIA;ABADIÑO;12793.0;MHz;240;-2712437310.0;42939811580.0
41149990;BIBI-0700268;PAÍS VASCO;BIZKAIA;ALONSOTEGI;15159.0;MHz;240;-2712437310.0;42939811580.0
41164655;BIBI-0700268;PAÍS VASCO;BIZKAIA;ALONSOTEGI;23075.5;MHz;240;-2712437310.0;42939811580.0
41179320;BIBI-0700268;PAÍS VASCO;BIZKAIA;ALONSOTEGI;23089.5;MHz;240;-2712437310.0;42939811580.0
41193985;BIBI-0700268;PAÍS VASCO;BIZKAIA;ALONSOTEGI;23117.5;MHz;240;-2712437310.0;42939811580.0
41208650;BIBI-0700268;PAÍS VASCO;BIZKAIA;ARRIGORRIAGA;22081.5;MHz;240;-2712437310.0;42939811580.0
41223315;BIBI-0700268;PAÍS VASCO;BIZKAIA;BARAKALDO;22109.5;MHz;240;-2712437310.0;42939811580.0
41237980;BIBI-0700268;PAÍS VASCO;BIZKAIA;BARRIKA;13031.0;MHz;240;-2712437310.0;42939811580.0
41252645;BIBI-0700268;PAÍS VASCO;BIZKAIA;BARRIKA;18360.0;MHz;240;-2712437310.0;42939811580.0
41267312;BIBI-0700268;PAÍS VASCO;BIZKAIA;BERMEO;22088.5;MHz;1450;-3000073260.0;43054277760.0
41281977;BIBI-0700268;PAÍS VASCO;BIZKAIA;BERMEO;23096.5;MHz;1450;-3000073260.0;43054277760.0
41296642;BIBI-0700268;PAÍS VASCO;BIZKAIA;BERMEO;37142.0;MHz;1450;-3000073260.0;43054277760.0
41311307;BIBI-0700268;PAÍS VASCO;BIZKAIA;BERMEO;38402.0;MHz;1450;-3000073260.0;43054277760.0
41325972;BIBI-0700268;PAÍS VASCO;BIZKAIA;BILBAO;22067.5;MHz;1450;-3000073260.0;43054277760.0
41340637;BIBI-0700268;PAÍS VASCO;BIZKAIA;BILBAO;22071.0;MHz;1450;-3000073260.0;43054277760.0
