;Referencia;Titular;NIF/CIF;Domicilio social;Localidad;Provincia_x;C. Postal;F. Concesion;F. Caducidad;Susceptible cesion;Susceptible mutualizacion;Obtenido por transferencia;dia_concesion;mes_concesion;año_concesion;Comunidad;Provincia_y;Municipio;Frequencias;Tipo;codigopostalid;lat;lon;brand_sort;score_sort;match_sort;ratio
112497;MAMA-1801081;XFERA MOVILES SA;A82528548;AVDA BRUSELAS, 38.;ALCOBENDAS;MADRID;28108;2019-10-01;2024-12-31;True;False;False;1918;160;5;;;;;;;;;XFERA MOVILES S.A.;94;XFERA MOVILES, S.A.U.;86
112574;MAMA-1801083;AXION INFRAESTRUCTURAS DE TELECOMUNICACIONES S.A.U.;A41999913;AV AVENIDA DE ANDALUCIA, S/N. 0º;VALENCINA E LA CONCEPCIÓN;SEVILLA;41907;;2023-12-31;True;False;False;0;0;0;;;;;;;;;REDES DE TELECOMUNICACION GALEGAS RETEGAL SA;100;REDES DE TELECOMUNICACION GALEGAS RETEGAL, SA;62
112711;MAMA-1801102;XFERA MOVILES, S.A.U.;A82528548;AVDA BRUSELAS, 38.;ALCOBENDAS;MADRID;28108;2019-10-01;2024-12-31;True;False;False;1918;160;5;;;;;;;;;XFERA MOVILES S.A.;94;XFERA MOVILES, S.A.U.;100
112788;MAMA-1801228;AXION INFRAESTRUCTURAS DE TELECOMUNICACIONES S.A.U.;A41999913;AVDA ANDALUCÍA, S/N.;SEVILLA;SEVILLA;41907;2019-10-01;2024-12-31;True;False;False;1918;160;5;;;;;;;;;REDES DE TELECOMUNICACION GALEGAS RETEGAL SA;100;REDES DE TELECOMUNICACION GALEGAS RETEGAL, SA;62
112886;MAMA-1900129;RETEVISION I, S.A.U.;A62275680;CALLE JUAN ESPLANDIÚ, 11.;MADRID;MADRID;28007;;2024-12-31;True;False;False;0;0;0;;;;;;;;;RETEVISION I S.A.;100;RETEVISION I, S.A.;94
112994;MAMA-1900316;ORANGE ESPAÑA SA;A82009812;PS CLUB DEPORTIVO (DEL) - PARQUE EMPRESARIAL LA FINCA, 1 BLOQUE;POZUELO DE ALARCÓN;MADRID;28223;;2024-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;88
113208;MAMA-1900678;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;;2024-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
113315;MAMA-1900716;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;2019-06-05;2024-12-31;False;False;False;2036;170;6;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
113422;MAMA-1900717;ORANGE ESPAGNE SA;A82009812;PS CLUB DEPORTIVO (DEL) - PARQUE EMPRESARIAL LA FINCA, 1 BLOQUE;POZUELO DE ALARCÓN;MADRID;28223;2019-06-05;2024-12-31;False;False;False;2036;170;6;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;100
113529;MAMA-1900718;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;2019-06-05;2024-12-31;False;False;False;2036;170;6;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
113636;MAMA-1901232;ORANGE ESPAÑA SA;A82009812;PS CLUB DEPORTIVO (DEL) - PARQUE EMPRESARIAL LA FINCA, 1 BLOQUE;POZUELO DE ALARCÓN;MADRID;28223;;2024-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;88
113744;MAMA-1901378;VODAFONE ONO SA;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;;2024-12-31;True;False;False;0;0;0;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
113851;MAMA-1901387;VODAFONE ONO SA;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;;2024-12-31;True;False;False;0;0;0;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
113958;MAMA-1901388;VODAFONE ONO SA;A62186556;AVDA AMERICA, 115.;MADRID;MADRID;28042;2019-04-10;2024-12-31;True;False;False;2092;174;6;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
114065;MAMA-1901422;VODAFONE ONO SA;A62186556;AVDA AMERICA, 115.;MADRID;MADRID;28042;;2024-12-31;True;False;False;0;0;0;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
114172;MAMA-1901537;VODAFONE ONO SA;A62186556;AV AMERICA, 115;MADRID;MADRID;28042;2019-10-12;2024-12-31;True;False;False;1907;159;5;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
114278;MAMA-1901677;ORANGE ESPAÑA SA;A82009812;PS CLUB DEPORTIVO (DEL) - PARQUE EMPRESARIAL LA FINCA, 1 BLOQUE;POZUELO DE ALARCÓN;MADRID;28223;;2025-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;88
114385;MAMA-2000022;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;;2025-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
114492;MAMA-2000033;ORANGE ESPAÑA SA;A82009812;PS CLUB DEPORTIVO (DEL) - PARQUE EMPRESARIAL LA FINCA, 1 BLOQUE;POZUELO DE ALARCÓN;MADRID;28223;;2025-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;88
114599;MAMA-2000150;ORANGE ESPAÑA SA;A82009812;PS CLUB DEPORTIVO 1. PARQUE EMPRESARIAL LA FINCA, 5. 0º;MADRID;MADRID;28223;;2025-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;88
114706;MAMA-2000178;ORANGE ESPAGNE, S.A.U.;A82009812;PS CLUB DEPORTIVO, 1;MADRID;MADRID;28223;;2025-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
114851;MAMA-2000221;XFERA MOVILES SA;A82528548;AVDA BRUSELAS, 38.;ALCOBENDAS;MADRID;28108;2020-09-06;2025-12-31;True;False;False;1942;162;5;;;;;;;;;XFERA MOVILES S.A.;94;XFERA MOVILES, S.A.U.;86
114919;MAMA-2000437;RETEVISION I, S.A.U.;A62275680;CL JUAN ESPLANDIU, 11-13;MADRID;MADRID;28007;2020-01-07;2025-12-31;True;False;False;2185;182;6;;;;;;;;;RETEVISION I S.A.;100;RETEVISION I, S.A.;94
115026;MAMA-2000438;RETEVISION I, S.A.U.;A62275680;CL JUAN ESPLANDIU, 11-13;MADRID;MADRID;28007;2020-01-07;2025-12-31;True;False;False;2185;182;6;;;;;;;;;RETEVISION I S.A.;100;RETEVISION I, S.A.;94
115133;MAMA-2000604;RETEVISION I, S.A.U.;A62275680;CL JUAN ESPLANDIU, 11-13;MADRID;MADRID;28007;;2025-12-31;True;False;False;0;0;0;;;;;;;;;RETEVISION I S.A.;100;RETEVISION I, S.A.;94
115345;MAMA-2000667;INTERNET MANTENIMIENTOS SOCIEDAD LIMITADA;B19678705;CL PRINCIPE DE ASTURIAS, 1. 0º;ALMUÑECAR;GRANADA;18690;;2025-12-31;True;False;False;0;0;0;;;;;;;;;E-PORTS AMPLE DE BANDA I INTERNET SL;80;E-PORTS AMPLE DE BANDA I INTERNET. SOCIEDAD LIMITADA;63
115348;MAMA-2000891;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;;2025-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
115463;MAMA-2000931;AXENT INFRAESTRUCTURAS DE TELECOMUNICACIONES SA;A88092127;CALLE PEDRO TEIXEIRA, 8. 6º;MADRID;MADRID;28020;;2025-12-31;True;False;False;0;0;0;;;;;;;;;REDES DE TELECOMUNICACION GALEGAS RETEGAL SA;100;REDES DE TELECOMUNICACION GALEGAS RETEGAL, SA;66
115561;MAMA-2000941;RETEVISION I, S.A.U.;A62275680;CALLE JUAN ESPLANDIU, 11.;MADRID;MADRID;28007;;2025-12-31;True;False;False;0;0;0;;;;;;;;;RETEVISION I S.A.;100;RETEVISION I, S.A.;94
115669;MAMA-2000995;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;;2025-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
115776;MAMA-2000996;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;;2025-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
115883;MAMA-2000997;ORANGE ESPAGNE, S.A.U.;A82009812;PS CLUB DEPORTIVO, 1;MADRID;MADRID;28223;;2025-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
115990;MAMA-2001066;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO PASEO CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;;2025-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
116097;MAMA-2001067;ORANGE ESPAÑA SA;A82009812;PASEO CLUB DEPORTIVO, 1.;POZUELO DE ALARCÓN;MADRID;28223;;2025-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;88
116242;MAMA-2001077;XFERA MOVILES SA;A82528548;AVDA BRUSELAS, 38.;ALCOBENDAS;MADRID;28108;;2025-12-31;False;False;False;0;0;0;;;;;;;;;XFERA MOVILES S.A.;94;XFERA MOVILES, S.A.U.;86
116312;MAMA-2001149;VODAFONE ONO SA;A62186556;AVDA AMERICA, 115.;MADRID;MADRID;28042;2020-11-11;2025-12-31;True;False;False;1876;156;5;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
116417;MAMA-2001150;RETEVISION I, S.A.U.;A62275680;CALLE JUAN ESPLANDIU, 11.;MADRID;MADRID;28007;;2025-12-31;True;False;False;0;0;0;;;;;;;;;RETEVISION I S.A.;100;RETEVISION I, S.A.;94
116524;MAMA-2001151;RETEVISION I, S.A.U.;A62275680;CALLE JUAN ESPLANDIÚ, 11.;MADRID;MADRID;28007;;2025-12-31;True;False;False;0;0;0;;;;;;;;;RETEVISION I S.A.;100;RETEVISION I, S.A.;94
116631;MAMA-2001152;RETEVISION I, S.A.U.;A62275680;CALLE JUAN ESPLANDIÚ, 11.;MADRID;MADRID;28007;;2025-12-31;True;False;False;0;0;0;;;;;;;;;RETEVISION I S.A.;100;RETEVISION I, S.A.;94
116738;MAMA-2001153;RETEVISION I, S.A.U.;A62275680;CALLE JUAN ESPLANDIU, 11.;MADRID;MADRID;28007;;2025-12-31;False;False;False;0;0;0;;;;;;;;;RETEVISION I S.A.;100;RETEVISION I, S.A.;94
116846;MAMA-2001268;ORANGE ESPAGNE S.A.U;A82009812;PASEO CLUB DEPORTIVO, 1.;POZUELO DE ALARCÓN;MADRID;28223;2021-11-01;2026-12-31;False;False;False;1886;157;5;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
116953;MAMA-2100035;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO PASEO CLUB DEPORTIVO, 1.;MADRID;MADRID;28021;;2026-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
117060;MAMA-2100059;ORANGE ESPAGNE S.A.U;A82009812;PASEO CLUB DEPORTIVO, 1.;POZUELO DE ALARCÓN;MADRID;28223;;2026-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
117167;MAMA-2100111;ORANGE ESPAGNE S.A.U;A82009812;PASEO CLUB DEPORTIVO, 1.;POZUELO DE ALARCÓN;MADRID;28223;2021-04-02;2026-12-31;False;False;False;2099;175;6;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
117274;MAMA-2100112;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO PASEO CLUB DEPORTIVO, 1.;MADRID;MADRID;28021;2021-04-02;2026-12-31;False;False;False;2099;175;6;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
117381;MAMA-2100179;ORANGE ESPAGNE S.A.U;A82009812;PASEO CLUB DEPORTIVO, 1.;POZUELO DE ALARCÓN;MADRID;28223;;2026-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
117488;MAMA-2100180;ORANGE ESPAGNE S.A.U;A82009812;PASEO CLUB DEPORTIVO, 1.;POZUELO DE ALARCÓN;MADRID;28223;;2026-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
117595;MAMA-2100255;ORANGE ESPAGNE, S.A.U;A82009812;CALLE PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;2021-03-03;2026-12-31;False;False;False;2129;177;6;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
117702;MAMA-2100256;ORANGE ESPAGNE, S.A.U;A82009812;CALLE PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;2021-03-03;2026-12-31;False;False;False;2129;177;6;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
117809;MAMA-2100257;ORANGE ESPAGNE, S.A.U;A82009812;CALLE PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;2021-03-03;2026-12-31;False;False;False;2129;177;6;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
117916;MAMA-2100258;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;2021-03-03;2026-12-31;False;False;False;2129;177;6;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
118023;MAMA-2100259;ORANGE ESPAGNE, S.A.U;A82009812;CALLE PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;2021-03-03;2026-12-31;False;False;False;2129;177;6;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
118130;MAMA-2100260;ORANGE ESPAGNE, S.A.U;A82009812;CALLE PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;2021-03-03;2026-12-31;False;False;False;2129;177;6;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
118237;MAMA-2100261;ORANGE ESPAGNE, S.A.U;A82009812;CALLE PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;2021-03-03;2026-12-31;False;False;False;2129;177;6;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
118344;MAMA-2100262;ORANGE ESPAGNE, S.A.U;A82009812;CALLE PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;2021-03-03;2026-12-31;False;False;False;2129;177;6;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
118451;MAMA-2100263;ORANGE ESPAGNE, S.A.U;A82009812;CALLE PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;2021-03-03;2026-12-31;False;False;False;2129;177;6;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
118558;MAMA-2100264;ORANGE ESPAGNE, S.A.U;A82009812;CALLE PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;2021-03-03;2026-12-31;False;False;False;2129;177;6;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
118665;MAMA-2100505;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;;2026-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
118772;MAMA-2100563;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;;2026-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
118879;MAMA-2100564;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;;2026-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
118986;MAMA-2100617;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO PASEO CLUB DEPORTIVO, 1.;MADRID;MADRID;28021;2021-04-05;2026-12-31;False;False;False;2096;175;6;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
119093;MAMA-2100618;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;2021-04-05;2026-12-31;False;False;False;2096;175;6;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
119200;MAMA-2100625;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;2021-04-05;2026-12-31;False;False;False;2096;175;6;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
119307;MAMA-2100632;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;2021-04-05;2026-12-31;False;False;False;2096;175;6;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
119414;MAMA-2100635;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;2021-06-05;2026-12-31;False;False;False;2035;170;6;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
119521;MAMA-2100665;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;;2026-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
119628;MAMA-2100707;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;;2026-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
119736;MAMA-2100809;VODAFONE ONO SA;A62186556;AVDA AMERICA, 115.;MADRID;MADRID;28042;2021-02-06;2026-12-31;True;False;False;2154;180;6;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
119842;MAMA-2100840;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;2021-09-06;2026-12-31;False;False;False;1942;162;5;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
119949;MAMA-2100841;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;2021-09-06;2026-12-31;False;False;False;1942;162;5;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
120056;MAMA-2100842;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;2021-09-06;2026-12-31;False;False;False;1942;162;5;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
120163;MAMA-2100843;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;2021-09-06;2026-12-31;False;False;False;1942;162;5;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
120308;MAMA-2100862;XFERA MOVILES, S.A.U.;A82528548;AVDA BRUSELAS, 38.;ALCOBENDAS;MADRID;28108;2021-06-07;2026-12-31;False;False;False;2033;169;6;;;;;;;;;XFERA MOVILES S.A.;94;XFERA MOVILES, S.A.U.;100
120378;MAMA-2100889;VODAFONE ONO SA;A62186556;AVDA AMERICA, 115.;MADRID;MADRID;28042;2021-06-07;2026-12-31;True;False;False;2033;169;6;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
120483;MAMA-2100907;RETEVISION I, S.A.U.;A62275680;CALLE JUAN ESPLANDIÚ, 11.;MADRID;MADRID;28007;2021-06-07;2026-12-31;True;False;False;2033;169;6;;;;;;;;;RETEVISION I S.A.;100;RETEVISION I, S.A.;94
120591;MAMA-2100992;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;;2026-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
120698;MAMA-2100993;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;;2026-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
120805;MAMA-2100996;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;2021-12-08;2026-12-31;True;False;False;1849;154;5;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
120912;MAMA-2101285;ORANGE ESPAGNE, S.A.U.;A82009812;PS CLUB DEPORTIVO, 1;MADRID;MADRID;28223;;2026-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
121019;MAMA-2101330;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;;2026-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
121126;MAMA-2101425;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO PASEO DEL CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;2021-02-11;2026-12-31;False;False;False;2149;179;6;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
121233;MAMA-2101497;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO PASEO CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;;2026-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
121340;MAMA-2101716;ORANGE ESPAGNE, S.A.U.;A82009812;PASEO PASEO CLUB DEPORTIVO, 1.;MADRID;MADRID;28223;;2027-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
121447;MAMA-2200226;ORANGE ESPAGNE, S.A.U.;A82009812;PS CLUB DEPORTIVO, 1;MADRID;MADRID;28223;;2027-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
121554;MAMA-2200227;ORANGE ESPAGNE, S.A.U.;A82009812;PS CLUB DEPORTIVO, 1;MADRID;MADRID;28223;;2027-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
121661;MAMA-2200228;ORANGE ESPAGNE, S.A.U.;A82009812;PS CLUB DEPORTIVO, 1;MADRID;MADRID;28223;;2027-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
121806;MAMA-2200374;XFERA MOVILES, S.A.U.;A82528548;AVDA ALCOBENDAS, 38.;ALCOBENDAS;MADRID;28108;;2027-12-31;True;False;False;0;0;0;;;;;;;;;XFERA MOVILES S.A.;94;XFERA MOVILES, S.A.U.;100
121876;MAMA-2200617;VODAFONE ONO SA;A62186556;AVDA AMERICA, 115.;MADRID;MADRID;28042;2022-07-04;2027-12-31;True;False;False;2006;167;6;;;;;;;;;VODAFONE ESPAÑA SA;100;VODAFONE ESPAÑA, SA;75
122020;MAMA-2200715;XFERA MOVILES, S.A.U.;A82528548;AVDA BRUSELAS, 38.;ALCOBENDAS;MADRID;28108;;2027-12-31;True;False;False;0;0;0;;;;;;;;;XFERA MOVILES S.A.;94;XFERA MOVILES, S.A.U.;100
122089;MAMA-2200918;ORANGE ESPAGNE, S.A.U.;A82009812;PS CLUB DEPORTIVO, 1;MADRID;MADRID;28223;;2027-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
122196;MAMA-2200919;ORANGE ESPAGNE, S.A.U.;A82009812;PS CLUB DEPORTIVO, 1;MADRID;MADRID;28223;;2027-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
122303;MAMA-2200920;ORANGE ESPAGNE, S.A.U.;A82009812;PS CLUB DEPORTIVO, 1;MADRID;MADRID;28223;;2027-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
122410;MAMA-2200927;ORANGE ESPAGNE, S.A.U.;A82009812;PS CLUB DEPORTIVO, 1;MADRID;MADRID;28223;;2027-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
122517;MAMA-2200928;ORANGE ESPAGNE, S.A.U.;A82009812;PS CLUB DEPORTIVO, 1;MADRID;MADRID;28223;;2027-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
122624;MAMA-2200929;ORANGE ESPAGNE, S.A.U.;A82009812;PS CLUB DEPORTIVO, 1;MADRID;MADRID;28223;;2027-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
122731;MAMA-2200930;ORANGE ESPAGNE, S.A.U.;A82009812;PS CLUB DEPORTIVO, 1;MADRID;MADRID;28223;;2027-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
122838;MAMA-2200931;ORANGE ESPAGNE, S.A.U.;A82009812;PS CLUB DEPORTIVO, 1;MADRID;MADRID;28223;;2027-12-31;False;False;False;0;0;0;;;;;;;;;ORANGE ESPAGNE SA;100;ORANGE ESPAGNE, SA;86
122983;MAMA-2200940;XFERA MOVILES, S.A.U.;A82528548;AVDA BRUSELAS, 38.;ALCOBENDAS;MADRID;28108;2022-01-06;2027-12-31;True;False;False;2185;182;6;;;;;;;;;XFERA MOVILES S.A.;94;XFERA MOVILES, S.A.U.;100
